arm,run,model,provider,image_path,label,detector_score,detector_p,vlm_verdict,vlm_conf,p_vlm,vlm_reasoning,final_decision,abstained,tokens_in,tokens_out,had_crop
B,0,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/088.JPG,1,0.5532616376876831,0.4224519940915806,unsure,0.45,0.5,"The flagged region shows what could be a small air bubble or surface pit on one capsule, but the dark olive coloration and bright streaks across all capsules are normal optical effects of translucent gelatin under directional lighting, making it difficult to distinguish a genuine encapsulation defect from an artifact with confidence.",escalate,True,1532,298,True
B,0,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/089.JPG,1,0.6090822219848633,0.4809160305343511,clean,0.78,0.10999999999999999,"The brownish/golden appearance in the capsule centers is a normal optical effect of light transmitting through the translucent green gelatin shell revealing the oil fill inside; all capsules show consistent shape, surface integrity, and seam quality with no evidence of leakage, deformation, or coating failure.",escalate,True,1667,323,True
B,0,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/090.JPG,1,0.6085437536239624,0.49429657794676807,clean,0.75,0.125,"The flagged region shows the normal seam line and specular highlight pattern characteristic of softgel capsules; the dark/light contrast is due to light transmission through the translucent gel shell, not a surface defect. No cracking, leakage, deformation, or fill anomaly is visible.",escalate,True,1342,362,True
B,0,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/091.JPG,1,0.6437262296676636,0.5555555555555556,clean,0.82,0.09000000000000002,"The darker olive-brown central region visible on all capsules is a consistent optical artifact caused by light transmission through the translucent green gelatin shell — thinner edges transmit more light appearing brighter green, while the thicker center appears darker. All capsules show identical appearance with smooth, intact surfaces and no isolated defect on any single unit.",pass,False,1323,354,True
B,0,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/093.JPG,1,0.6255040168762207,0.5056179775280899,defect,0.68,0.8400000000000001,"One capsule in the upper-left area shows a distinct narrow linear mark running longitudinally along its surface that differs from the broad curved specular highlights on all other capsules, consistent with a seam crease or shell fold defect rather than a lighting artifact. However, some ambiguity remains as it could be a seam join line that is within tolerance.",fail,False,1595,313,True
B,0,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/094.JPG,1,0.5628865361213684,0.4224519940915806,defect,0.72,0.86,"One capsule shows a distinct longitudinal crease or seam line running along its surface that is darker and more defined than the specular highlights seen on other capsules, consistent with a gelatin shell fold or pinch defect during encapsulation rather than a lighting artifact.",fail,False,1667,246,True
B,0,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/097.JPG,1,0.5576151609420776,0.4385964912280702,unsure,0.45,0.5,"The central capsule(s) appear notably darker/olive-brown compared to the bright green of surrounding capsules, which could indicate a shell or fill anomaly, but similar darkening is seen on other capsules in comparable orientations suggesting a lighting/translucency artifact; the faint vertical line is consistent with a normal gelatin seam rather than a defect.",escalate,True,1646,418,True
B,0,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/098.JPG,1,0.5302939414978027,0.3333333333333333,defect,0.78,0.89,"One capsule shows a small white opaque protrusion/nub at its tip, visible in both images, consistent with an improper seal or die-cut tail defect in softgel manufacturing rather than a lighting artifact, as surrounding capsules do not show this feature.",fail,False,1437,184,True
B,0,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/099.JPG,1,0.5876482129096985,0.4385964912280702,defect,0.65,0.825,"The cropped region shows narrow parallel linear striations on the capsule surface that differ from the smooth specular highlights seen on other capsules; these appear to be surface scoring or gelatin shell creasing rather than lighting artifacts, suggesting a real surface integrity issue on that capsule.",fail,False,1646,263,True
B,0,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/011.JPG,0,0.6072543263435364,0.4771084337349398,clean,0.85,0.07500000000000001,"The dark brown/olive coloration visible through the green gelatin capsule shells is the interior fill oil showing through the translucent shell — a normal optical characteristic of softgel capsules. The specular highlights and color gradients are consistent with light reflecting off smooth, intact gelatin surfaces with no visible seams, bubbles, dents, or shell defects.",pass,False,1092,99,True
B,0,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/013.JPG,0,0.626922070980072,0.48979591836734687,clean,0.72,0.14,"The darker longitudinal stripe visible on the capsules is consistent with the normal gelatin seam line from rotary die encapsulation, and the darker central coloration is the oil fill visible through the translucent shell — both expected features. No leakage, cracking, deformation, or surface damage is evident.",escalate,True,1342,363,True
B,0,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/016.JPG,0,0.5915337800979614,0.4385964912280702,unsure,0.52,0.5,"The flagged region shows what could be an abnormally pronounced seam line or surface crease on one capsule, but softgel capsules inherently have manufacturing seams and the glossy surface creates complex specular highlights that can mimic surface defects; the evidence is insufficient to confidently distinguish a real seam defect from a normal seam with unusual lighting.",escalate,True,1731,325,True
B,0,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/026.JPG,0,0.6069269776344299,0.47368421052631576,clean,0.82,0.09000000000000002,"The dark central region on the capsules is a normal optical artifact caused by the translucent gelatin shell allowing the darker fill material to show through the thinner mid-section; all capsules exhibit this same pattern consistently. No surface deformation, leakage, seam failure, or irregular spotting is visible in the high-resolution crop.",pass,False,1143,299,True
B,0,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/027.JPG,0,0.62969970703125,0.5056179775280899,defect,0.75,0.875,"Multiple capsules exhibit a distinctly darker olive/brown coloration compared to the expected bright green, and this color difference is consistent across different orientations and positions, ruling out lighting or reflection artifacts. This suggests a real manufacturing variation such as shell discoloration, oxidation, or fill contamination affecting a subset of capsules.",fail,False,1551,249,True
B,0,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/046.JPG,0,0.5284333825111389,0.46153846153846156,clean,0.85,0.07500000000000001,"The darker central region on the capsules is a consistent optical artifact caused by light transmission through the translucent green gelatin shell — thinner edges appear bright green while the thicker center appears olive/brown. This pattern is uniform across all capsules in both images, indicating a normal optical property rather than a manufacturing defect.",pass,False,1494,264,True
B,0,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/062.JPG,0,0.5365597605705261,0.4363636363636363,clean,0.82,0.09000000000000002,"The flagged region shows the characteristic brown/olive coloration visible through the translucent green gelatin shell, which is the normal appearance of the oil-based fill content showing through. The specular highlights and color variation across all capsules are consistent with expected optical properties of softgel capsules under directional lighting, with no evidence of surface damage, leakage, deformation, or shell integrity issues.",pass,False,951,107,True
B,0,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/100.JPG,0,0.5923849940299988,0.46153846153846156,clean,0.82,0.09000000000000002,"The darker olive-brown coloration in the capsule centers is a normal optical artifact of the translucent green gelatin shell allowing the fill oil to show through; the bright green at the edges is specular light transmission. No surface defects, seam failures, or structural anomalies are visible across any of the capsules.",pass,False,1659,334,True
B,0,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/107.JPG,0,0.6825435757637024,0.6230366492146597,clean,0.78,0.10999999999999999,"The darker brown/olive coloration visible in the capsule centers is a normal optical effect of the translucent gelatin shell allowing the fill content to show through; this appearance is consistent across multiple capsules in the batch and varies predictably with capsule orientation. No surface damage, leakage, deformation, or anomalous discoloration inconsistent with the rest of the population is observed.",escalate,True,1475,338,True
