arm,run,model,image_path,label,detector_score,detector_p,vlm_verdict,vlm_conf,vlm_reasoning,final_decision,abstained,tokens_in,tokens_out,had_crop
B,0,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/041.JPG,1,0.586968183517456,0.4565217391304348,clean,0.92,"The flagged region shows bright specular highlights and reflections typical of polished capsule surfaces under directional lighting. The bright white streaks are consistent with light reflection off the glossy curved surface, not surface defects. All visible capsules show similar highlight patterns, indicating this is a normal optical artifact of the material and lighting geometry rather than a manufacturing defect like scratches, cracks, or material inconsistency.",pass,False,1352,114,True
B,0,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/042.JPG,1,0.5799893140792847,0.46153846153846156,clean,0.85,"The second image shows a high-resolution crop of what appears to be a specular highlight and surface reflection on the glossy green capsule surface. The bright white/pale region is consistent with light reflection off the curved, polished surface rather than a material defect, scratch, or structural anomaly. The underlying green color and translucency are uniform, and no actual surface damage, discoloration, or manufacturing flaw is evident.",pass,False,1702,117,True
B,0,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/043.JPG,1,0.5206853151321411,0.3333333333333333,clean,0.92,"The two images are nearly identical, suggesting no significant defect was present. These are translucent green capsules with expected specular highlights and reflections from the glossy surface. The bright white streaks visible on many capsules are characteristic light reflections on curved, polished surfaces—a normal optical artifact, not a manufacturing defect. No surface irregularities, cracks, discoloration, or material flaws are evident.",pass,False,1398,117,True
B,0,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/044.JPG,1,0.5581411123275757,0.4224519940915806,clean,0.92,"The two images appear virtually identical, suggesting the detector flagged a minor surface variation that is consistent across both captures. The green capsules show expected specular highlights and reflections typical of polished gelatin surfaces under directional lighting. No evidence of cracks, delamination, discoloration, or material defects is visible; the flagged region appears to be a lighting artifact or normal surface sheen variation inherent to the manufacturing process.",pass,False,1379,118,True
B,0,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/066.JPG,1,0.608492374420166,0.4623655913978495,clean,0.85,"The flagged region shows bright specular highlights and reflections characteristic of the glossy surface finish on these gel capsules under directional lighting. The bright spots are consistent with light reflection off the curved, translucent green surface rather than surface damage or defects. The underlying green color and surface texture appear uniform and intact.",pass,False,1001,93,True
B,0,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/086.JPG,1,0.57120281457901,0.4224519940915806,clean,0.85,"These are translucent green capsules with intentional metallic/reflective coatings on one side, which is a standard manufacturing feature. The bright specular highlights and color gradients visible across the parts are consistent with the optical properties of coated gelatin capsules under directional lighting. No surface cracks, voids, discoloration, or structural defects are evident; the flagged appearance is an artifact of the reflective coating and lighting geometry.",pass,False,1493,123,True
B,0,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/087.JPG,1,0.693375289440155,0.6666666666666666,clean,0.92,"These are pharmaceutical gel capsules with expected specular highlights and reflections from their glossy, translucent surface. The bright white streaks visible on many capsules are characteristic light reflections from the curved gelatin surface under directional lighting, not manufacturing defects. The color variation (bright green to olive-toned areas) is consistent with the translucent nature of the material and lighting angles, not surface damage or contamination.",pass,False,1588,117,True
B,0,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/088.JPG,1,0.5532616376876831,0.4224519940915806,clean,0.92,"These are pharmaceutical capsules with a standard two-tone green/gold appearance. The flagged regions show typical specular highlights and reflections from the glossy gelatin surface under directional lighting—characteristic of the capsule's normal finish. No surface irregularities, cracks, discoloration, or material defects are visible; the variation in appearance across capsules is consistent with normal lighting geometry and capsule orientation.",pass,False,1531,114,True
B,0,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/089.JPG,1,0.6090822219848633,0.4809160305343511,clean,0.85,"The second image shows a high-resolution crop of what appears to be a specular highlight or reflection on the glossy surface of a green gel capsule. The bright white/pale region is consistent with light reflection off the curved, polished surface rather than a surface defect like a crack, pit, or contamination. All capsules in both images display similar reflective patterns typical of translucent gelatin capsules under directional lighting.",pass,False,1666,118,True
B,0,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/090.JPG,1,0.6085437536239624,0.49429657794676807,clean,0.92,"The two images appear virtually identical, suggesting no real defect was present—the detector likely flagged a specular highlight or reflection artifact common on glossy capsule surfaces. The bright white streaks visible on multiple capsules are consistent with light reflections on the polished surface rather than surface damage, and all capsules show uniform green coloration and smooth geometry typical of acceptable pharmaceutical capsules.",pass,False,1341,107,True
B,0,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/091.JPG,1,0.6437262296676636,0.5555555555555556,clean,0.85,"The zoomed image shows what appears to be small dark specks on the surface, but these are consistent with dust particles or minor surface contamination rather than manufacturing defects. The capsules themselves display uniform green coloration, proper glossy finish, and well-defined shape characteristic of acceptable pharmaceutical capsules. The specks do not represent structural damage, discoloration, or material defects.",pass,False,1322,107,True
B,0,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/093.JPG,1,0.6255040168762207,0.5056179775280899,clean,0.85,"The second image shows a close-up of what appears to be a linear highlight or specular reflection running along the capsule surface, consistent with directional lighting on a glossy, curved transparent/translucent green object. This is a characteristic artifact of the capsule's optical properties and lighting geometry, not a manufacturing defect such as a crack, inclusion, or surface irregularity. The capsules in the first image show consistent quality with uniform color and finish.",pass,False,1594,123,True
B,0,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/094.JPG,1,0.5628865361213684,0.4224519940915806,clean,0.92,"The second image shows a high-resolution view of what appears to be a linear highlight or specular reflection running along the curved surface of the capsule. This is a characteristic artifact of the glossy, translucent material and lighting geometry—the bright streak follows the natural curvature and reflective properties of the gel capsule surface. No actual surface damage, crack, inclusion, or material defect is visible; the appearance is consistent with normal specular highlights on smooth, curved transparent/translucent objects.",pass,False,1666,132,True
B,0,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/097.JPG,1,0.5576151609420776,0.4385964912280702,clean,0.92,"These are gel capsules with expected specular highlights and color gradients from the translucent material and lighting geometry. The second image shows no structural defects, cracks, or material discontinuities—only normal reflective properties of the glossy capsule surface. The flagged appearance is consistent with artifacts from lighting and the inherent optical properties of the material.",pass,False,1645,102,True
